userId,beer_beerid,beer_name,beer_style,beer_abv,review_overall,review_time
134,10829,O'Keefe Ale,American Pale Ale (APA),5,3,1092251868
134,11261,Cobra India Pale Ale,American IPA,6.1,4,1107153496
134,11491,La Messagere,American Pale Ale (APA),4.7,3,1090542592
134,11747,1892 Traditional Ale,American Amber / Red Ale,5,3,1109824547
134,12191,Duckstein Copper-Gold Premium,Altbier,5,3,1109999455
134,12534,Heritage Premium Lager,American Adjunct Lager,4.5,3,1109999950
134,12690,Morimoto Imperial Pilsner,American Double / Imperial Pilsner,8.8,4,1182493234
134,13003,Coup De Grisou,Fruit / Vegetable Beer,5,4.5,1124416849
134,13155,La Gauloise Ambrée,American Amber / Red Ale,5.5,4,1115098465
134,13842,Prairie Steamer,Cream Ale,6.5,4.5,1129522042
134,14007,Our Special Ale 2003 (Anchor Christmas Ale),Winter Warmer,5.5,4.5,1104023259
134,14378,Cherry Porter,Fruit / Vegetable Beer,6.5,4,1111987113
134,14400,Thomas Hooker Imperial Porter,American Porter,7.8,4,1149707156
134,14734,Quintessence,American Barleywine,10.5,4.5,1094975239
134,14750,Grand'Messe,Altbier,5,3.5,1091947062
134,14753,Vaisseau Des Songes,English India Pale Ale (IPA),6,3.5,1090477641
134,14757,Blanche De Septembre,Witbier,5,4,1090477519
134,14796,Tremblay,American Adjunct Lager,5,3.5,1099719044
134,14817,Vlimeuse,American Amber / Red Ale,6.2,3.5,1107675071
134,14981,Blackberry Porter,American Porter,6.5,4,1126332664
134,15460,Boris (Le Flacon D'Alsace),Euro Pale Lager,5.5,3,1102723682
134,15746,Bock Émissaire,Bock,6,4,1100314725
134,15748,IPA #2,American IPA,6,4.5,1114661919
134,15790,Impériale Stout,Russian Imperial Stout,7.7,5,1093760568
134,15867,Dominus Vobiscum Ambrée,Belgian Pale Ale,6,4,1111295201
134,16062,Brewer's Reserve Bourbon Barrel Stout,American Double / Imperial Stout,9.5,4,1160802893
134,16376,Corne Du Diable,American IPA,6.5,4.5,1190517695
134,16560,Na Zdravi,Czech Pilsener,5,3,1093760916
134,17085,Midnight Sun Espresso Stout,American Stout,6.2,4,1103947771
134,17095,La Vache Folle (5%),Milk / Sweet Stout,5,4.5,1108621139
134,17190,Natural Blonde Organic Pilsener,German Pilsener,4.5,4,1104614307
134,17293,Industrial Park Ale,American IPA,5.5,4.5,1126760943
134,18052,Svyturys Ekstra,Euro Pale Lager,5.2,3,1110349778
134,18067,Cruzcampo Pilsener,German Pilsener,4.8,3,1128652034
134,18986,Petite Gueuze,Gueuze,8,2,1119761430
134,19355,Ambrée D'Amour,American Amber / Red Ale,4.8,3.5,1110004886
134,19359,Bières à L'ancienne,American Amber / Red Ale,5.5,3.5,1108005080
134,19387,Golding India Pale Ale,English India Pale Ale (IPA),6,4,1115703338
134,19388,Bière Rousse Au Miel,English Brown Ale,5,3,1108093078
134,19588,Calumet,Smoked Beer,6.4,4.5,1114662093
134,19854,6ième Soir,American Double / Imperial Pilsner,8.5,4.5,1095487874
134,20303,La Wambrechies,American Strong Ale,7.5,3.5,1228456149
134,20921,Kuhnhenn American Imperial Stout,American Double / Imperial Stout,13.5,4.5,1304720543
134,21285,Rigor Mortis Triple,Tripel,9,5,1105041018
134,22257,Maracaibo Especial,American Brown Ale,7.5,4.5,1128751273
134,22500,MacKrokenFlower,Scotch Ale / Wee Heavy,9.5,4,1116559367
134,22555,La Seigneuriale,Belgian Strong Pale Ale,7.5,4,1116647770
134,23381,Brahma,American Adjunct Lager,4.6,1,1153269500
134,23555,Prophecy,Tripel,9.3,3,1142667275
134,23566,Cascade,American IPA,6,4,1115605854
134,23787,La Pénombre,Belgian Dark Ale,5,1,1116647495
134,24395,Dominion Millennium Ale,English Barleywine,11.4,4.5,1256703499
134,24455,Centennial Wheatwine,Wheatwine,13,4.5,1122269623
134,24529,Ambrée De Blé,Hefeweizen,5,4,1120719291
134,26720,Kuhnhenn Rauch Bock,Bock,7,4,1220380904
134,26794,Chanvre Noir,American Porter,4.8,4,1131232850
134,27508,S,American Strong Ale,12.5,4,1135500666
134,27509,Azimut,Old Ale,6.8,3.5,1135500994
134,27963,Kriek (Quebec Export),Fruit / Vegetable Beer,6,4,1151869426
134,28167,Menace De Dieu,American Pale Ale (APA),5,4,1139038309
134,28318,Captain's Reserve Imperial IPA,American Double / Imperial IPA,9,4.5,1298798380
134,30863,Dominus Vobiscum Double,Dubbel,9,4.5,1149706454
134,30947,Rosée D'hibiscus,Herbed / Spiced Beer,5.9,4.5,1194761104
134,31323,Hop 15,American Double / Imperial IPA,10,4.5,1220381241
134,31705,La Récompense,English Bitter,4.7,5,1176695070
134,32440,Impériale Weizen,American Pale Wheat Ale,8,3.5,1163371387
134,33257,Chai.P.A,American IPA,,4,1187938159
134,34808,La Récidive,Milk / Sweet Stout,4.8,4.5,1176694864
134,35137,Post Coloniale,American IPA,6,4,1183100735
134,36376,La Délivrance,Scotch Ale / Wee Heavy,7.9,4,1176694735
134,36832,Halligan RyePA,American IPA,5.1,4,1242244160
134,38030,Bell's Batch 8000,Witbier,9,4,1220381639
134,38388,L'IPA Du Lièvre,American IPA,6,4,1188083087
134,41037,Ola Dubh Special Reserve 12,Old Ale,8,4,1220382539
134,43169,Quatre-Centième Brassin Commémoratif,Belgian Strong Pale Ale,7.5,4,1219462722
134,44351,Elora Special Bitter,English Bitter,5,4.5,1252436489
134,47948,La Bohème,Czech Pilsener,5,4,1240003828
134,47952,La Corte Real,American Pale Ale (APA),6,4,1298799003
134,52701,Simple Malt Altbier,Altbier,6.8,4,1260595022
134,58770,Flying Monkeys Smash Bomb Atomic IPA,American IPA,6,4,1315209826
134,62475,Rogue Somer Orange Honey Ale,American Pale Wheat Ale,5,4,1315210169
134,63163,Blonde De L'Anse,English Pale Ale,5,4.5,1298798664
135,29209,Inversion IPA,American IPA,6.8,4,1305217988
135,53886,Terrapin Hopsecutioner,American IPA,7.3,4.5,1305218512
136,868,Gösser,Euro Pale Lager,5.2,4,1161347534
136,2042,Hitachino Nest Weizen,Hefeweizen,5,4,1163923397
136,2565,Uff-da,Bock,6.7,4,1161379206
136,3995,Andechser Weissbier Hefetrüb,Hefeweizen,5.5,4.5,1161459538
136,10429,Yona Yona Ale,English Pale Ale,5.5,3.5,1163925333
136,29818,Puntigamer,Euro Pale Lager,5.1,2,1161349051
136,31763,Islander IPA,American IPA,7.5,4,1161379878
136,38642,Cookie Beer,Belgian Strong Pale Ale,8,4.5,1204660653
137,273,Double Bag,Altbier,7.2,4.5,1205507061
137,7183,Verhaeghe Echte Kriek / Echte Kriekenbier,Flanders Red Ale,6.8,4,1224296786
137,32007,Black Wattle Superior Wattle Seed Ale,Herbed / Spiced Beer,5.8,3,1212202327
137,32846,Taras Boulba,Belgian Pale Ale,4.5,3,1210690966
137,38426,Saison Athene,Saison / Farmhouse Ale,7.5,4,1239655226
137,39890,Victory White,Witbier,,3,1200689777
137,40918,Hitachino Nest New Year Celebration Ale 2004,Belgian Strong Dark Ale,9,4.5,1225383238
137,45629,Peak Organic Espresso Amber Ale,American Amber / Red Ale,6.8,4.5,1227281045
138,28577,Unearthly (Imperial India Pale Ale),American Double / Imperial IPA,9.5,4,1285981772
138,57259,Gandhi-Bot Double IPA,American Double / Imperial IPA,8.8,4.5,1285845490
139,22484,Hop Juice Double India Pale Ale,American Double / Imperial IPA,9.9,5,1318371212
139,73864,Belgo Belgian India Pale Ale,Belgian IPA,7,5,1318906407
140,6772,Nils Oscar Barley Wine,English Barleywine,9.5,4,1295835639
140,20892,Retro Red,American Amber / Red Ale,5.2,3.5,1295311085
140,26089,Cru D'or,Dubbel,8,3,1268274518
140,27370,Wild Hog Stout,American Stout,6,4,1306643792
140,33258,Wasatch Pumpkin Ale,Pumpkin Ale,4,4,1317083230
140,34514,Schlafly Reserve - Barleywine Style Ale,American Barleywine,10.2,4,1292796542
140,37157,Rocky Mountain IPA,American IPA,6.2,4,1291768734
140,41505,Hardcore IPA,American Double / Imperial IPA,9,4,1293768934
140,44599,Moa St Josephs Tripel,Tripel,9.5,3.5,1297829287
140,47360,Samuel Adams Imperial Stout,Russian Imperial Stout,9.2,3.5,1321936616
140,51480,Brooklyn Sorachi Ace,Saison / Farmhouse Ale,7.6,4,1296524367
140,52204,Tokyo*,American Double / Imperial Stout,18.2,3,1296937867
140,57551,LA-31 Bière Pâle,American Pale Ale (APA),,3.5,1297131738
140,60474,30th Anniversary - Jack & Ken's Ale,American Barleywine,10.2,4,1297032635
140,65867,Smoked Hemp Ale,Smoked Beer,6.5,3.5,1306644749
140,66623,Svea IPA,Belgian IPA,7,4,1319768391
140,67655,17th Anniversary Wood Aged Double IPA,American Double / Imperial IPA,10,4,1312503933
140,69135,Harpoon Island Creek Oyster Stout (100 Barrel Series #36),English Stout,5.5,3.5,1317081342
145,408,Old #38 Stout,Irish Dry Stout,5.6,1,1280813643
145,637,Old Speckled Hen,English Pale Ale,5.2,2.5,1262496100
145,643,Buffalo Bill's Pumpkin Ale,Pumpkin Ale,5.2,1.5,1261814283
145,699,Bellegems Bruin,Flanders Oud Bruin,5.5,4.5,1317593912
145,713,St. Sebastiaan Dark,Dubbel,6.9,2,1277596075
145,878,Hen's Tooth,English Pale Ale,6.5,3.5,1303082418
145,1472,Big Daddy IPA,American IPA,6.5,3.5,1262500986
145,1542,Lezajsk 1525 Legendary Premium Lager,Euro Pale Lager,5.5,1,1285305355
145,1602,Bush Ambrée,Belgian Strong Pale Ale,12,4.5,1304226677
145,1882,Rodenbach Classic (Red),Flanders Red Ale,5.2,5,1259287567
145,2081,Winter Solstice Seasonal Ale,Winter Warmer,6.9,2.5,1272944603
145,2397,Black Eye Ale,Black & Tan,6.5,3.5,1315962570
145,2409,Mönchshof Schwarzbier,Schwarzbier,4.9,4.5,1325460950
145,2429,St. Amand,Bière de Garde,5.9,4,1304311685
145,2534,Bombay By Boat IPA,American IPA,5.9,3,1278812020
145,2874,Old Blarney Barleywine,American Barleywine,10,3,1278888421
145,3442,De Ranke Guldenberg,Tripel,8.5,3.5,1266813446
145,3646,Urthel Hibernus Quentum,Tripel,9,5,1277008287
145,3706,Ryan Sullivan's Imperial Stout,Russian Imperial Stout,10,3,1259293174
145,3840,Anniversary Barley Wine,American Barleywine,10.4,4,1276572920
145,3939,Riggwelter Yorkshire Ale,English Brown Ale,5.7,4,1260746064
145,4139,Augustiner Bräu Edelstoff,Munich Helles Lager,5.6,4,1308537262
145,4170,Horn Of The Beer,American Barleywine,8.6,2.5,1278913491
145,4202,Hell Or High Watermelon Wheat Beer,Fruit / Vegetable Beer,4.9,2,1278804934
145,5292,Cherny Bock,Schwarzbier,4,2.5,1276573650
145,5620,Gelande Amber Lager,American Amber / Red Lager,4,1,1276655814
145,7013,Forst Premium,Euro Pale Lager,4.8,1,1273787518
145,7200,Wreck The Halls,American IPA,6.5,3,1261938675
145,10683,Leipziger Gose,Gose,4.6,4,1318204268
145,12679,Trumer Pils,German Pilsener,4.8,5,1264139008
145,13042,Spécial De Ryck,Belgian Pale Ale,5.5,3,1317595702
145,14719,Magnolia Old Thunderpussy Barleywine,English Barleywine,10.2,3,1272428591
145,15894,Code Blue,American Barleywine,10.4,1.5,1280811779
145,16429,Hitachino Nest Japanese Classic Ale,English India Pale Ale (IPA),7,2.5,1264140766
145,17442,Perdition,Bière de Garde,6.1,4,1264975480
145,18442,Gageleer,Belgian Strong Pale Ale,7.5,4,1283060222
145,19957,Lobotomy Bock,Doppelbock,10.5,1,1266813893
145,21363,Allagash Odyssey,Belgian Strong Dark Ale,10.3,4,1272429954
145,22032,Rejection,Belgian Dark Ale,6.1,5,1264975043
145,25130,Brugse Zot,Belgian Pale Ale,6,3,1310003732
145,27057,Aud Blonde,American Blonde Ale,4.5,5,1275723375
145,27662,Benediction,Dubbel,6.75,4.5,1264974141
145,27971,Big Woody Barley Wine,English Barleywine,10.75,4.5,1272942978
145,27985,Oud Beersel Bersalis,Tripel,9.5,4,1304139194
145,28315,Eisenbahn Rauchbier,Rauchbier,6.3,4.5,1278804606
145,28420,Flemish Red Ale Grand Cru,Flanders Red Ale,6.5,3,1304208699
145,34407,Provo Girl Pilsner,German Pilsener,4,1.5,1276574121
145,34408,Chasing Tail Golden Ale,American Blonde Ale,4,3,1276651990
145,35720,Festina Pêche,Berliner Weissbier,4.5,4,1277011905
145,35836,Diesel Imperial Smoked Porter,American Porter,9.5,4.5,1264128555
145,36378,Professor Fritz Briem 1809 Berliner Weisse,Berliner Weissbier,5,4.5,1325963983
145,36728,10 Commandments,Belgian Strong Dark Ale,10,4,1278804091
145,36748,Idiot IPA,American Double / Imperial IPA,8.5,4,1302478640
145,38436,Fairfax Coffee Porter,American Porter,5.5,3.5,1264964528
145,39425,Lilith,American Pale Ale (APA),5.5,3.5,1302476103
145,39606,Leviathan Imperial Stout,American Double / Imperial Stout,10,4.5,1278811077
145,40051,Allagash Black,Belgian Strong Dark Ale,7.5,4,1272430732
145,40114,Duvel Tripel Hop,Belgian IPA,9.5,4.5,1306210128
145,40142,Highway To Ale Barleywine,American Barleywine,10.5,3,1259123387
145,41043,Double Dead Guy Ale,American Strong Ale,9,3.5,1275713327
145,41077,Keyte Dobbel Tripel,Belgian Strong Dark Ale,9.2,3,1304211719
145,42520,Working For Tips,Scottish Gruit / Ancient Herbed Ale,5.5,4,1304212304
145,43798,Hop Sauce (Hopsauce),American Double / Imperial IPA,8.2,1.5,1272166715
145,44240,Hair Of The Bear,Doppelbock,9,3.5,1323640298
145,44455,Happy Hops,American Blonde Ale,5,4.5,1275723947
145,44960,Panty Peeler,Tripel,8.5,1,1272431576
145,45086,Sah'tea,Sahti,9,5,1294547850
145,45519,Weissenohe Monk's Fest,Märzen / Oktoberfest,5,4,1278800119
145,46056,Climax Noel - Imperial Red Ale,Dubbel,8,4.5,1264973751
145,46541,Arend Tripel,Tripel,8,3.5,1304200907
145,46663,Diabhal,Belgian Strong Pale Ale,8.2,4.5,1261987479
145,46698,Bailout Bitter,Extra Special / Strong Bitter (ESB),5,3.5,1304216493
145,47326,Specialty Beer XXX Black Double IPA,American Black Ale,8.5,4,1308285479
145,48824,Sofie,Saison / Farmhouse Ale,6.5,3,1284935012
145,49960,Abbaye De St Amand,Belgian Pale Ale,7,3.5,1304135559
145,52429,Estrella Damm Inedit,Witbier,4.8,4,1292394493
145,52433,Hop Rising Double IPA,American Double / Imperial IPA,9,2.5,1276651766
145,52510,Monk's Blood,Belgian Strong Dark Ale,8.3,2,1263068641
145,52855,Raging Bitch Belgian-Style IPA,Belgian IPA,8.3,4,1296950232
145,53266,Pursuit Of Hoppiness,American Amber / Red Ale,8,4.5,1281670161
145,53899,Anchor Humming Ale,American Pale Ale (APA),5.9,3.5,1263365183
145,54554,Farley,American Barleywine,13,4.5,1272943534
145,54832,Edwin's Winter Scotch Ale,Scotch Ale / Wee Heavy,8.6,4,1264966292
145,54904,Samuel Adams Noble Pils,Czech Pilsener,4.9,4,1296950020
145,55200,Organic Real Lager,Euro Pale Lager,4.5,3,1294613669
145,55357,Chelsea Porter,American Porter,5,4,1263277748
145,55695,Decadent Evil Belgian Style Golden Ale,Belgian Strong Pale Ale,9.5,1.5,1266805437
145,55932,Barrel Aged GnarlyWine,American Barleywine,11,5,1278796499
145,55938,Welcome Back Wipeout,American Double / Imperial IPA,8.4,3,1272167574
145,55969,Two Lane Blacktop Imperial Black,American Double / Imperial IPA,9.4,3,1272167905
145,57666,Apostel Bräu Extra Strong,Euro Strong Lager,7.9,2,1312441627
145,57865,4th Anniversary Double IPA,American Double / Imperial IPA,10,2,1309310021
145,58753,Noble Experiment (Part 4),Belgian Pale Ale,5.8,4.5,1275722999
145,58917,Tilted Smile Imperial Pilsner,American Double / Imperial Pilsner,9,3,1319479355
145,60023,NorCal IPA,American IPA,6.9,4,1278913223
145,60094,John John Juniper,Herbed / Spiced Beer,5.2,2.5,1276656953
145,60553,Sonoma Irish Style Ale,Irish Red Ale,5.2,1.5,1302911447
145,61459,Ale Of The Hermit,American Double / Imperial IPA,8,3,1296418825
145,61849,Hop - Ruiter,Belgian Strong Pale Ale,8,4,1313379372
145,62022,Lips Of Faith - Sahti,Sahti,7.2,3,1300576103
145,64116,Westoek,Tripel,6,3,1304198120
145,64493,Ale Of The IMP,American Double / Imperial IPA,8,1,1296334903
145,64837,Drake's La Resistance,Belgian Pale Ale,,2.5,1304211337
145,65084,Swanton Rea's Double Chocolate Stout,American Stout,8,1,1304293012
145,65848,Double Old Thumper Ale,Extra Special / Strong Bitter (ESB),11.2,2.5,1302475893
145,67472,Galaxy Hopped Barleywine Ale (Brothers' Reserve Series),American Barleywine,9.5,2.5,1324249071
145,67566,Orange & Black Congrats Ale!,American Black Ale,6,1.5,1304142047
145,75230,Trader Joe's 2011 Vintage Ale,Belgian Strong Dark Ale,9,3,1325908478
146,438,Le Coq Imperial Extra Double Stout,Russian Imperial Stout,10,1.5,1280872223
146,813,De Dolle Oerbier,Belgian Strong Dark Ale,9.5,5,1279594743
146,24905,Founders Curmudgeon (Old Ale),Old Ale,9.8,4.5,1280799152
152,870,Hamm's,American Adjunct Lager,4.7,2,1062054799
152,1283,Bohemia,German Pilsener,5.3,4.5,1066596750
152,2680,Iron City Beer,American Adjunct Lager,4.5,3,1044572058
152,3333,Leinenkugel's Original,American Adjunct Lager,4.6,2.5,1208072124
152,7406,Narragansett Lager,American Adjunct Lager,5.1,2.5,1265105548
152,12094,Club De Stella Artois,Euro Pale Lager,5.9,4,1208070912
152,44315,Schlitz Gusto (Classic 1960's Formula),American Adjunct Lager,4.7,1.5,1325575077
154,5336,Ridge Runner,English Barleywine,7.5,5,1200453176
154,33200,Roxy Rolles,American Amber / Red Ale,5.1,5,1199563040
154,34968,Snapperhead IPA,American IPA,6.8,4,1199562797
154,39029,Odd Notion (Winter 07),American Dark Wheat Ale,7.5,5,1199563419
156,20889,River Horse Tripel Horse,Tripel,10,4.5,1173573924
156,43010,Holy Mackerel Special Golden Ale,Belgian Strong Pale Ale,8.5,3,1204322045
157,13,Bert Grant's IPA,English India Pale Ale (IPA),4.2,4,1044124790
157,32,Eau Benite,Tripel,7.7,4,1040842622
157,228,Great Lakes Dortmunder Gold,Dortmunder / Export Lager,5.8,4.5,1040856094
157,229,Great Lakes Eliot Ness,Vienna Lager,6.2,4.5,1040855647
157,561,Young's Ram Rod,Extra Special / Strong Bitter (ESB),5,4.5,1041443950
157,664,Aass Bock,Bock,6.5,4.5,1043862024
157,729,Lucifer,Belgian Strong Pale Ale,8.5,3.5,1043689245
157,800,Yebisu (Premium),Dortmunder / Export Lager,5,3.5,1041446365
157,926,Theakston Old Peculier,Old Ale,5.7,4,1047163328
157,953,Islander Pale Ale,American Pale Ale (APA),5,5,1047758076
157,959,Pike Pale Ale,American Pale Ale (APA),5.3,4,1042662716
157,961,Naughty Nellie's Ale,American Pale Ale (APA),4.7,4,1044645023
157,1090,Quelque Chose,Fruit / Vegetable Beer,8,4,1041534475
157,1130,MacTarnahan's Blackwatch Cream Porter,American Porter,5.3,3.5,1049574771
157,1401,Hermannator Ice Bock,Eisbock,9.5,4,1041715625
157,1460,Bert Grant's Perfect Porter,English Porter,4,4.5,1045333307
157,1614,Affligem Tripel,Tripel,9.5,4,1041009044
157,1682,Rose,Tripel,7.5,4,1042753048
157,2048,McNally's Extra Ale,Irish Red Ale,7,4.5,1043175729
157,2055,1837,Belgian Strong Pale Ale,7,4,1042744130
157,2193,Michelob Hefeweizen,American Pale Wheat Ale,,3,1041456940
157,2235,Baltika #4 Original (Dark),Euro Dark Lager,5.6,3.5,1047582195
157,2267,Winternacht,Altbier,7,4.5,1041524783
157,2479,Petrus Oud Bruin,Flanders Oud Bruin,5.5,3.5,1044639732
157,2481,Petrus Winterbier,Belgian Dark Ale,6.5,2,1044125950
157,2493,Saison De Silly,Saison / Farmhouse Ale,5.3,3.5,1042995489
157,2617,Ramstein Classic,Dunkelweizen,5.5,4.5,1047837032
157,2918,Lunacy,Belgian Strong Pale Ale,7.7,4,1047761611
157,3244,Faxe 1901 Classic,Dortmunder / Export Lager,5,2,1041445715
157,3656,Lips Of Faith - Grand Cru Abbey Ale,Belgian Strong Dark Ale,9.5,4,1043864178
157,3720,Extra Blonde,American Blonde Ale,,2,1040753240
157,5119,Holsten Festbock,Bock,7,4,1043004349
157,5125,Propeller Extra Special Bitter (ESB),Extra Special / Strong Bitter (ESB),5,4,1040672616
157,5693,Oktoberfest Ale,American Amber / Red Ale,6,3.5,1043599100
157,7000,Our Special Ale 2002 (Anchor Christmas Ale),Winter Warmer,5.5,4,1045423946
157,7131,Bert Grant's Hefeweizen,Hefeweizen,,3,1043589070
157,7534,Avalanche,Winter Warmer,6.8,4,1047162309
157,7700,English Bay Pale Ale,American Pale Ale (APA),5,4,1041020677
157,7802,Stingray Dark,American Amber / Red Ale,,4,1041543631
157,7826,Draught Dodger Maple Cream Ale,Cream Ale,5,2,1041710032
157,7832,Granville Island Lager,American Pale Lager,5,4,1041714446
157,7967,Mitchell's Extra Special Bitter,Extra Special / Strong Bitter (ESB),5.2,4.5,1042222154
157,8139,Blonde Draft,American Blonde Ale,4.5,2,1042992381
157,8160,Sergeant's IPA,English India Pale Ale (IPA),5.5,4,1043052610
157,8402,Spinnakers Nut Brown Ale,English Brown Ale,5.2,4.5,1044642940
157,8688,Naramata Nut Brown Ale,English Brown Ale,5.5,4,1045990509
157,9083,IV,American Double / Imperial IPA,9.6,4.5,1048439969
157,9213,Bavaria,German Pilsener,4.5,4,1052689218
157,9482,Tannenbaum,English Strong Ale,7.5,4,1050609146
157,9484,Pikop Andropov's Rushin' Imperial Stout,Russian Imperial Stout,8,4,1050609443
157,9562,Dick's Barley Wine,American Barleywine,10,4,1051292229
159,226,Great Lakes Edmund Fitzgerald Porter,American Porter,5.8,4.5,1318035253
159,260,Ipswich Oatmeal Stout,Oatmeal Stout,7,4,1312063717
159,599,Lindemans Framboise,Lambic - Fruit,2.5,4,1228387128
159,622,Smuttynose Robust Porter,American Porter,5.7,4,1293499974
159,641,Eye of the Hawk,American Strong Ale,8,3.5,1302374609
159,737,Odell Levity Amber Ale,American Amber / Red Ale,5,4,1297138013
159,738,Odell Cutthroat Porter,American Porter,5.1,4,1297139083
159,740,Odell 90 Shilling Ale,Scottish Ale,5.3,4,1297137467
159,1251,Black Jack Porter,English Porter,6.4,3,1305617769
159,1694,Hercule Stout,Russian Imperial Stout,9,4,1305689076
159,1769,Alaskan Smoked Porter,American Porter,6.5,4,1325270544
159,2837,Kosmyk Charlie Y2K Catastrophe Ale,American Barleywine,10,4,1323748983
159,3042,Wrasslers XXXX Stout,Irish Dry Stout,5,3.5,1310280661
159,4109,Troegenator Double Bock,Doppelbock,8.2,4,1312080658
